Fecha,Qe,l/m2_arzua,l/m2_olveda,l/m2_serradofaro,l/m2_melide,Qsalida,pred_l/m2_2d,pred_l/m2_3d,pred_l/m2
2010-02-01,0.10320032324831573,0.0014467592592592592,0.0,0.0,0.0015723270440251573,0.13907743650658974,0.0,0.0,2.439024416469971e-06
2010-02-02,0.087780059207217,0.0,0.0,0.0,0.0,0.195959895921715,0.0017814093561075502,0.09431778004346456,5.619871767637031e-05
2010-02-03,0.08984159183303234,0.0,0.0,0.0,0.0,0.055432999604049994,0.12072006152096207,0.1126676588082469,0.0
2010-02-04,0.08827482703741268,0.06655092592592592,0.0,0.11926328502415459,0.08018867924528301,0.15138016856157022,0.1202694813933002,0.011141356241078438,0.0004489490952006294
2010-02-05,0.11542521171940066,0.04195601851851852,0.0,0.026167471819645734,0.04559748427672956,0.15975875332315173,0.02220178745847317,0.017857272379804317,0.0003664755835300288
2010-02-06,0.10089140670740254,0.024594907407407406,0.0,0.00855475040257649,0.031446540880503145,0.1615263872390972,0.0048296322794419266,0.0173837268948126,6.888464201416208e-05
2010-02-07,0.09151143325994276,0.03110532407407407,0.0,0.013083735909822867,0.01729559748427673,0.16842015951128456,0.012361599696021965,0.018535485340615145,6.035742460005245e-05
2010-02-08,0.095036654050087,0.10633680555555554,0.0,0.03774154589371981,0.02830188679245283,0.15533966853328807,0.011610246422971197,0.0,0.00011161065565171781
2010-02-09,0.09872679745029644,0.012297453703703703,0.0,0.01107085346215781,0.020440251572327043,0.16166779795237285,0.0,0.0,5.539694990820876e-05
2010-02-10,0.0865019089792115,0.0,0.0,0.004025764895330113,0.0,0.16746563719667398,5.761908917393498e-06,3.4111312453469665e-05,0.0
